gene,log2FC,pvalue,neglog10p
MRAP,0.002786413294325343,0.007563341375490464,2.1212862913038304
AP000266.1,0.005572890729650049,0.00023701697307086599,3.6252203692919784
URB1,0.44855325906464893,1.4497256755320887e-225,10.0
URB1-AS1,0.03246708565047156,2.808254687628783e-19,9.99999999878039
EVA1C,0.4167001836643298,2.553942303093372e-152,10.0
TCP10L,0.01190627466782664,1.3828583882582478e-06,5.859190887151501
CFAP298,0.19880205138507434,5.689855435738882e-107,10.0
SYNJ1,0.4220162666676066,2.7524606052562632e-229,10.0
PAXBP1-AS1,0.057969834958504315,1.5527559541535608e-33,10.0
PAXBP1,0.41909819895664313,3.991431174602325e-236,10.0
C21orf62-AS1,0.20891361387999952,9.041268101936349e-96,10.0
C21orf62,0.003546163431779505,0.0004594420728974659,3.337769142758695
AP000282.1,0.0022797635403573884,0.020048677968283607,1.6979142577857778
OLIG1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
IFNAR2,0.4239288317877235,1.1311238084994644e-154,10.0
IL10RB-DT,0.0019214088618838931,0.046281788471808145,1.334589865972289
IL10RB,0.2775527049333737,1.2523583199260086e-128,10.0
IFNAR1,0.3748032243230134,8.317509045162016e-189,10.0
IFNGR2,0.4939594569686073,1.1618100068168163e-248,10.0
TMEM50B,0.3661120235707167,1.1657481120030226e-221,10.0
AP000302.1,0.0005065856129685917,0.15732549492643708,0.8032008930658618
DNAJC28,0.03255265408349099,2.150615182893434e-20,9.9999999999066
GART,0.2827660529545215,6.949168026129737e-152,10.0
SON,1.0737933244330893,0.0,10.0
DONSON,0.05218356863709009,5.039040830364444e-28,10.0
CRYZL1,0.3042619624525257,3.4590116646987265e-164,10.0
ITSN1,0.346054751400635,9.33074153214827e-161,10.0
ATP5PO,0.08976809650614646,7.808138658214117e-51,10.0
LINC00649,0.5060124272539133,2.4208973267179906e-286,10.0
MRPS6,0.14100521039278854,6.608075243258211e-64,10.0
SLC5A3,0.08813708941616469,2.2081250360086756e-40,10.0
LINC00310,0.020987662291383317,3.6317728092542445e-10,9.334252751117198
AP000317.1,0.023522070526240786,5.552771261216027e-09,8.247738587864053
AP000320.1,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
KCNE2,0.0004015237409793924,0.4554651921544898,0.34154480725172814
SMIM11A,0.004053326313742363,0.007508129478725595,2.124468240733712
KCNE1,0.005815946793018129,0.14172434170105946,0.8485555512911758
RCAN1,0.12283709181837077,8.552199774739532e-65,10.0
CLIC6,0.5251619679040868,9.365856652455573e-241,10.0
LINC00160,0.004306362556229207,0.0015604147825594792,2.806759916228334
LINC01426,0.49133910944305836,1.0108831541526046e-287,10.0
RUNX1,1.6790648929272558,0.0,10.0
AP000331.1,0.04123101610216295,6.13244301298021e-28,10.0
AF015720.1,0.001519756838905775,0.01428738127359978,1.84504736247627
LINC01436,0.2599835123234638,4.697553350672483e-141,10.0
SETD4,0.25458618115319875,2.3742292625065605e-149,10.0
AP000688.4,0.0005065856129685917,0.15732549492643716,0.8032008930658616
AP000688.1,0.041083838044577645,9.587120229100557e-25,9.999999999999996
CBR1,0.10279829406224075,1.0887475794020628e-55,10.0
CBR3-AS1,0.9685105842246078,0.0,10.0
CBR3,0.060147605696862484,2.3435546393113546e-40,10.0
DOP1B,0.3003436715462383,1.89155059502496e-136,10.0
AP000692.2,0.010299758257101901,8.290123139275484e-07,6.081386634690898
MORC3,0.45511297659372196,8.164697888610323e-242,10.0
AP000692.1,0.014525695760600092,1.494645099407058e-07,6.825171447684496
CHAF1B,0.042207252962140236,3.951377407723209e-24,9.999999999999982
AP000695.1,0.0020271496639461075,0.17541561850179047,0.7559317406701543
AP000695.2,0.0016693988753868558,0.39153451034869413,0.40722995254116623
CLDN14,0.002705763225546015,0.12762872010614876,0.8940515856184164
AP000696.2,0.00025335694748365885,0.5635565583937999,0.24906249166907551
SIM2,0.0021745092453701004,0.005362772556439251,2.2706106136553754
HLCS,1.1399211630671178,0.0,10.0
HLCS-IT1,0.013574967992220504,1.7081485987040363e-06,5.767448926861885
AP000704.1,0.011651763182354447,9.714875484400988e-10,8.970012871449196
RIPPLY3,0.006332576726104848,1.290367620408416e-05,4.889283177715666
PIGP,0.13129007437578308,4.02060873222703e-83,10.0
TTC3,1.1105560293771948,0.0,10.0
AP001429.1,0.002532992205842321,0.003867214016871697,2.4126017815857086
TTC3-AS1,0.0022796352583586625,0.002689694569072851,2.5702970177905393
DSCR9,0.00405281318574746,0.0003405307859158961,3.467843491755535
AP001432.1,0.010830210997336324,1.7389752370080364e-07,6.7594569324687175
VPS26C,0.3588817009728553,5.612634404696925e-198,10.0
AP001412.1,0.014481179737107575,1.7891694697724405e-11,9.928516789256038
AP001437.2,0.005720865100147693,5.544702169075589e-05,4.256120993541269
AP001437.1,-0.0002532286654849329,0.3173717934256069,0.4984316738651135
DYRK1A,0.9608536374828862,0.0,10.0
KCNJ6,0.0020264707338730928,0.02082065690190702,1.681505570320156
KCNJ15,1.9643806427073192,0.0,10.0
AP001434.1,0.0022796993993580254,0.00662045790135481,2.1791119651553514
LINC01423,0.0017732420683881597,0.05199019433895341,1.284078558338557
ERG,-0.00566862306707484,0.30357607717824747,0.5177324551593006
AP001037.1,-0.0007594560533773238,0.42310738632975675,0.37354939287318845
LINC00114,0.001773113786389434,0.01956644206268469,1.7084881365078177
ETS2,1.0469489244199672,0.0,10.0
AP001042.1,1.2742055059168562,0.0,10.0
AP001042.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AP001042.3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AP001043.1,0.0012665923144202051,0.09537502629666868,1.0205653288386258
LINC01700,0.0002534852294823847,0.7051320102877028,0.15172956951074665
AF064858.1,0.35450711251161177,1.0359416627113006e-161,10.0
AF064858.2,0.00202640659287373,0.01136395926251538,1.9444703279820905
PSMG1,0.08687535424160525,2.2336168904189546e-52,10.0
BRWD1,0.8799314174083079,0.0,10.0
AF129408.1,0.0012664640324214793,0.025328755274128856,1.596386150415858
BRWD1-IT1,0.0060790273556231,9.318139230268586e-07,6.03062419974993
BRWD1-AS2,0.010280328039863108,4.5632526778506675e-08,7.339774802650666
BRWD1-AS1,0.005764290726651043,0.0007208987960899724,3.142125639509591
HMGN1,0.5984960041414161,0.0,10.0
GET1,0.11824716688680253,2.973955521714547e-73,10.0
LCA5L,0.11388327614876348,1.0639506699863686e-69,10.0
SH3BGR,0.06814942639543549,2.4540278620321544e-41,10.0
B3GALT5,0.005152065972698985,0.00012023571578946553,3.919966145621122
AF064860.1,0.0004015237409793924,0.4554651921544896,0.34154480725172826
AF064860.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
IGSF5,0.0012664640324214793,0.025328755274128856,1.596386150415858
PCP4,0.0005067138949673177,0.41394792166835437,0.38305429344745046
DSCAM,0.01357364765215386,4.5443769623440885e-09,8.333072537852102
AL773573.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
LINC00323,0.0012665281734208422,0.05867778717693929,1.2315262716442634
BACE2,0.38881968487293017,7.520987233146658e-165,10.0
PLAC4,0.002026342451874367,0.00466464569964041,2.3311813279307265
BACE2-IT1,0.0017730496453900709,0.008134817833375036,2.0896521626306748
FAM3B,0.3071220462999719,5.2381735875838775e-170,10.0
MX2,0.2252391349498784,8.674639555639204e-86,10.0
MX1,0.5051631271204389,1.2177906027037902e-242,10.0
AP001610.2,0.012813256104706065,3.443234193818672e-10,9.352300795378833
TMPRSS2,0.7619588280956809,0.0,10.0
AP006748.1,0.0010131712259371835,0.04548657234186341,1.3421167874098325
LINC00111,0.003039706100809639,0.004627700130543977,2.3346347811889823
LINC00479,0.0002534210884830218,0.654471897667561,0.18410899679313375
RIPK4,0.1611099592257852,1.217263029214532e-86,10.0
PRDM15,0.16752338015749785,3.5951889956724e-74,10.0
AP001619.1,0.003799584520262526,0.0010458589107403106,2.98052685751892
C2CD2,0.39860768325264107,3.1895512209841697e-205,10.0
ZBTB21,0.13083350064980206,2.1754166022889397e-74,10.0
ZNF295-AS1,0.029006784735788334,7.034014956563421e-17,9.999999694516719
UMODL1,0.06397868834043066,9.894746351550037e-34,10.0
UMODL1-AS1,0.0005065856129685917,0.15732549492643716,0.8032008930658616
ABCG1,0.34133576477787486,5.965838771974918e-114,10.0
TFF3,0.015497361686682053,7.0776938249363454e-06,5.150102092446821
TMPRSS3,0.08937624657520707,6.424284517969005e-49,10.0
UBASH3A,-0.024709974139351325,2.317156562179282e-11,9.909489538265946
RSPH1,0.11592673096031325,4.019417098764475e-65,10.0
SLC37A1,0.38756460419538574,6.307218627489777e-187,10.0
AP001625.3,0.0005065856129685917,0.15732549492643716,0.8032008930658616
AP001625.2,0.0017733062093875226,0.07039769240567052,1.1524415759214968
LINC01671,0.1417952124145771,7.453725231314821e-86,10.0
AP001626.1,0.003800418353254245,0.02814608284013454,1.5505820368997925
PDE9A,0.5716910910492907,1.338756654587202e-282,10.0
AP001627.1,2.565639974519505e-07,0.9997141262746845,0.00012417108746143592
LINC01668,0.00025335694748365885,0.5635565583937999,0.24906249166907551
AP001628.2,0.004306298415229844,0.001046296965694051,2.980344992643634
AP001628.1,0.032030102786517606,1.0670483455612094e-13,9.99953683385801
WDR4,0.13586602038605064,8.281994522035957e-69,10.0
NDUFV3,0.3798600301420017,1.3118698757381854e-201,10.0
ERVH48-1,0.004454593490724303,0.0019972942160225884,2.6995579339242464
AP001630.1,0.0005065856129685917,0.15732549492643716,0.8032008930658616
PKNOX1,0.24104440143398265,1.4507686381740473e-112,10.0
CBS,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
U2AF1,0.011145332472304557,6.5974688209188096e-09,8.174089299509141
AP001631.2,0.029244646784581548,6.636454114554696e-11,9.778939233489027
FRGCA,0.0020265348748724553,0.0323421932155802,1.4902305313512636
LINC00322,0.0007598784194528875,0.0832645067642441,1.0795400857228505
LINC01679,1.2828199872597524e-07,0.9997979079754883,8.77762773898245e-05
SIK1,0.0022798276813567513,0.02000920475002013,1.6987701695402009
LINC00319,0.0005069063179654065,0.5631762583602739,0.249355661815209
LINC00313,0.001519756838905775,0.01428738127359978,1.84504736247627
HSF2BP,0.02584258746501909,2.7455998436168313e-15,9.999988076175073
RRP1B,0.20968312085875498,3.982847402365254e-105,10.0
PDXK,0.6276435137655172,1.0172295647416296e-290,10.0
AP001053.1,0.002786541576324069,0.016219657596853298,1.7899583154723608
CSTB,0.2448148955243285,1.9758875488839578e-136,10.0
RRP1,0.0857809286706349,6.448560442453586e-42,10.0
AATBC,0.05677451213981379,4.235206283611436e-25,9.999999999999998
AGPAT3,0.5799121041750923,4.2927022322411003e-244,10.0
TRAPPC10,0.388256989879021,3.398302378648011e-170,10.0
PWP2,0.007345683811042669,8.953986469913721e-07,6.047935065989852
GATD3A,0.010175779295868811,2.7053778742681676e-06,5.567756013430729
LINC01678,-0.012134680114836437,6.335184399113455e-07,6.198172192158444
AP001056.2,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
AP001056.1,1.2828199872597524e-07,0.9997979079754883,8.77762773898245e-05
AP001057.1,0.004454593490724303,0.0019972942160225884,2.6995579339242464
ICOSLG,0.0007598784194528875,0.0832645067642441,1.0795400857228505
AP001059.3,-0.0005063931899705028,0.31734880157971396,0.49846313725823443
AP001059.2,-0.0007596218554554357,0.17969144142006066,0.7454726073046344
PFKL,0.15395666261181234,3.222445016805901e-50,10.0
AP001062.3,0.0012664640324214793,0.025328755274128856,1.596386150415858
CFAP410,0.04239739343844559,9.537868414963127e-14,9.99958597305318
AP001062.1,0.01625589704848108,1.7490752154715595e-08,7.7547155903515925
AP001062.2,0.0022796352583586625,0.002689694569072851,2.5702970177905393
TRPM2,0.04041509929087552,1.8248384019218156e-09,8.715605725427977
TRPM2-AS,0.06361473343235524,4.295833459087108e-27,10.0
LRRC3-DT,0.0005065856129685917,0.15732549492643708,0.8032008930658618
LRRC3,0.013067446885181445,1.2606931717112686e-07,6.8990462473377026
AP001065.3,0.002786798140321521,0.040668471023772676,1.3907421540028293
LINC02575,0.041357035756947845,1.2885221044845913e-23,9.999999999999943
AP001065.4,0.0005066497539679547,0.31716494389601185,0.4987148209459914
TSPEAR,0.012244841823253536,5.744622756646236e-08,7.239983141204795
TSPEAR-AS1,0.04431896930358758,1.2324575677401906e-18,9.999999994647505
TSPEAR-AS2,0.03012498031363533,3.161792148556381e-18,9.999999986268511
KRTAP10-2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
KRTAP10-4,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
UBE2G2,0.8826436364167658,0.0,10.0
LINC01424,0.00394775131375826,0.0010045641419100353,2.998022284883959
SUMO3,0.03975032692322503,2.249753694742877e-25,9.999999999999998
PTTG1IP,0.37119287306023385,4.00919616595725e-161,10.0
ITGB2,-0.023079778609501958,1.1210856076977352e-05,4.950357348934913
ITGB2-AS1,-0.0009450231227690481,0.7890882511918244,0.10287442276556083
AL844908.2,0.0002534210884830218,0.654471897667561,0.18410899679313375
LINC01547,0.017373232172416382,2.693040902073864e-11,9.896434320475604
AL844908.1,3.207049968148839e-07,0.9996803429384099,0.00013884744747960902
FAM207A,0.05761436570573373,7.982727181982912e-28,10.0
AP001505.1,0.0032931913302920238,0.009199158352031918,2.036251900519173
ADARB1,0.19238274942667838,1.1972135841563604e-62,10.0
LINC00334,-0.00014787270941889565,0.849794659502224,0.0706860024917067
POFUT2,0.15417850640411118,4.633827534250734e-63,10.0
LINC00205,0.1185149649573295,7.097228947208973e-61,10.0
BX322557.2,0.00025335694748365885,0.5635565583937999,0.24906249166907551
LINC00315,0.00025329280648429586,0.31737180895174844,0.49843165261899913
BX322557.1,0.002786541576324069,0.016219657596853298,1.7899583154723608
BX322562.1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
COL18A1,0.18104484651120412,1.7082347240601475e-64,10.0
SLC19A1,0.047043152034659565,2.083931481111044e-14,9.999909505434605
LINC01694,0.0054679571396595746,0.0009003698904558981,3.0455789885677875
AL133493.1,0.00025335694748365885,0.5635565583937999,0.24906249166907551
AL133493.2,-0.0002532286654849329,0.3173717934256071,0.4984316738651132
PCBP3,0.3946959465035209,7.527596434162262e-165,10.0
AL592528.1,0.0010131712259371835,0.04548657234186341,1.3421167874098325
AJ011931.2,0.0022797635403573884,0.012480098346138911,1.9037819888165544
AJ011931.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AJ239328.1,0.003293383753290112,0.01928377792638065,1.7148078762801344
COL6A1,0.07312955879514468,1.1438321303024326e-27,10.0
AP001471.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
COL6A2,0.005683756595484351,0.18799519369988119,0.7258532535707449
FTCD,0.012308145734722824,2.9031020377973526e-06,5.537122739970136
SPATC1L,0.026748578045539727,2.6485560752269727e-11,9.897959049535848
LSS,0.2602791292324,5.6705966846168916e-126,10.0
AP001469.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
MCM3AP-AS1,0.0382569556862779,1.9235800229972066e-17,9.99999991645999
MCM3AP,0.38911220970987037,9.975933269406389e-185,10.0
AP001469.2,0.00025335694748365885,0.5635565583937999,0.24906249166907551
AP001469.3,0.017330742039983506,4.542504927198234e-10,9.256293912132454
YBEY,0.09551849190298128,9.997471843025135e-53,10.0
C21orf58,0.13960101329657937,1.5386278778364493e-60,10.0
PCNT,0.32483703186318347,2.5879828112720622e-141,10.0
AP000471.1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
DIP2A,0.6123421956960533,4.2551315478540434e-308,10.0
DIP2A-IT1,0.001519756838905775,0.01428738127359978,1.84504736247627
S100B,-0.0021735628521402234,0.08925905978201196,1.0493476916631421
PRMT2,0.6596777824243472,0.0,10.0
AP000542.3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AP000534.1,0.0010131712259371835,0.04548657234186341,1.3421167874098325
AP000532.2,0.0010131712259371835,0.04548657234186341,1.3421167874098325
POTEH,0.0005065856129685917,0.15732549492643708,0.8032008930658618
POTEH-AS1,0.0022796993993580254,0.006620457901354799,2.1791119651553523
AP000527.1,0.0007600067014516135,0.2565758699522546,0.5907841897222631
DUXAP8,1.3274351400653412,0.0,10.0
AP000525.1,0.14006172870300673,1.0187967398893365e-71,10.0
AP000547.2,0.0007598784194528875,0.08326450676424414,1.0795400857228503
CCT8L2,0.0005065856129685917,0.15732549492643708,0.8032008930658618
AP000547.3,0.05761649537832051,5.40838662156144e-32,10.0
AP000365.1,0.0005066497539679547,0.31716494389601185,0.4987148209459914
ANKRD62P1-PARP4P3,0.002532992205842321,0.003867214016871697,2.4126017815857086
AC005301.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
XKR3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC007064.2,0.011652495354267416,1.630059323702518e-07,6.787530242829675
GAB4,0.0004014595999800294,0.31737180895174844,0.49843165261899913
AC006946.2,0.0015199492619038637,0.0830009266561953,1.080917058432906
AC006946.3,0.00025335694748365885,0.5635565583937999,0.24906249166907551
IL17RA,0.17958641116891066,8.752750065875122e-68,10.0
TMEM121B,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
LINC01664,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
HDHD5,0.10641169672403791,3.725617970397502e-49,10.0
HDHD5-AS1,0.05780116327254115,5.304807498483291e-39,10.0
ADA2,0.20464018408444148,2.2525845040179713e-87,10.0
CECR3,0.2401331337522031,7.862690467121338e-139,10.0
CECR2,1.164546299407705,0.0,10.0
AC007666.2,0.01574777205152778,5.120933561759318e-12,9.978310790869147
SLC25A18,0.010515025381368726,2.0445398125556787e-06,5.689383187019465
AC007666.1,0.0002534210884830218,0.654471897667561,0.18410899679313375
ATP6V1E1,0.14749416332768833,5.287242138274086e-67,10.0
BCL2L13,0.2874370632711942,2.4845180256075854e-158,10.0
BID,0.01687824774073815,0.0004044229815831522,3.3931640659442013
LINC00528,-0.004601145860076554,4.825174898290588e-05,4.3164860400883205
MICAL3,0.06292189723375374,8.056154706104006e-10,9.043056167048759
AC016027.3,-0.0005063931899705028,0.31734880157971396,0.49846313725823443
AC016027.2,0.00025329280648429586,0.3173718089517486,0.4984316526189989
AC016027.1,0.008105754653493646,1.305383458857388e-06,5.8842286265392145
PEX26,0.25911700334198934,5.440993277120638e-140,10.0
TUBA8,0.005826990748206086,0.0038947833966239366,2.4095166788989535
AC008079.1,0.021765291443663758,1.3415140331199347e-14,9.999941742693364
USP18,0.13654452856072263,1.6505164178454494e-77,10.0
FAM230D,0.0027862850123266175,0.002264150800929653,2.645094631698822
